Date,activeaddresses,exchangevolume(usd),marketcap(usd),mediantxvalue(usd),price(usd),txcount,txvolume(usd)
2017-11-15,,36238.0,0.0,,1.06,,
2017-11-16,,32680.0,0.0,,1.0,,
2017-11-17,,31045.0,0.0,,1.03,,
2017-11-18,,42698.0,0.0,,0.973898,,
2017-11-19,,17206.0,0.0,,0.969894,,
2017-11-20,,37446.0,0.0,,1.0,,
2017-11-21,,53901.0,0.0,,0.963688,,
2017-11-22,,29666.0,0.0,,1.06,,
2017-11-23,,39387.0,0.0,,1.09,,
2017-11-24,,63073.0,0.0,,1.01,,
2017-11-25,,12393.0,0.0,,1.1,,
2017-11-26,,52840.0,0.0,,1.13,,
2017-11-27,,126392.0,0.0,,1.0,,
2017-11-28,,117213.0,0.0,,1.4,,
2017-11-29,,90903.0,0.0,,1.63,,
2017-11-30,,23448.0,0.0,,1.12,,
2017-12-01,,97184.0,0.0,,1.35,,
2017-12-02,,25697.0,0.0,,1.46,,
2017-12-03,,37541.0,0.0,,1.62,,
2017-12-04,,95590.0,0.0,,1.55,,
2017-12-05,,62904.0,0.0,,1.16,,
2017-12-06,,216482.0,0.0,,1.58,,
2017-12-07,,199030.0,0.0,,1.75,,
2017-12-08,,87178.0,0.0,,1.78,,
2017-12-09,,68996.0,0.0,,1.78,,
2017-12-10,,83091.0,0.0,,1.88,,
2017-12-11,,76913.0,0.0,,1.75,,
2017-12-12,,162836.0,0.0,,1.97,,
2017-12-13,,60800.0,0.0,,2.11,,
2017-12-14,4.0,35517.0,0.0,404.0,2.02,3.0,1010.0
2017-12-15,5.0,130752.0,0.0,10149594.0,2.03,4.0,33235363.0
2017-12-16,,209230.0,0.0,,2.4,,
2017-12-17,,219214.0,0.0,,2.6,,
2017-12-18,7353.0,206304992.0,0.0,14150.0,2.83,7365.0,558169884.296
2017-12-19,2236.0,52223100.0,0.0,5350.0,2.14,2598.0,129926668.49
2017-12-20,1524.0,46317300.0,0.0,4708.0,2.14,1597.0,74930517.9401
2017-12-21,1771.0,86107904.0,0.0,2825.0555544,2.16,1940.0,84285231.8364
2017-12-22,1110.0,55008500.0,0.0,3675.0,2.94,1192.0,60463827.0585
2017-12-23,1819.0,96608400.0,0.0,2771.16345,2.75,2052.0,59042446.5402
2017-12-24,1079.0,51895300.0,0.0,2634.978136,4.12,1220.0,34680408.7713
2017-12-25,2033.0,200710000.0,1258502825.64,3960.0,4.4,2315.0,67547754.129
2017-12-26,1918.0,217604992.0,1998131036.48,4857.9715722,6.99,2137.0,191138193.035
2017-12-27,1491.0,124386000.0,1794731951.41,3140.0,6.28,1659.0,93877900.0252
2017-12-28,1520.0,143200992.0,1763109814.38,2334.15,5.13,1717.0,340538228.32
2017-12-29,1364.0,72316600.0,2201872350.1,2311.0404532,5.84,1564.0,43214905.217
2017-12-30,1223.0,65365800.0,2085680366.7,1653.47,5.53,1369.0,29009904.7871
2017-12-31,965.0,62230900.0,1953517985.87,1754.5538269,5.18,1014.0,23355339.0413
2018-01-01,1072.0,103225000.0,2015313962.18,2196.1109605,5.35,1124.0,47159098.8765
2018-01-02,1543.0,159428992.0,2333670329.94,2472.0,6.18,1670.0,62817896.7644
2018-01-03,1469.0,147000000.0,2447514892.64,2033.3661012,6.48,1574.0,57556592.4917
2018-01-04,1680.0,160103008.0,2801395539.36,2586.3,7.4,1824.0,93167618.9211
2018-01-05,1421.0,161902000.0,2767734411.07,2924.0,7.31,1423.0,54406420.3309
2018-01-06,1745.0,149783008.0,2608783434.34,1366.283555,6.89,1804.0,34077682.0192
2018-01-07,2007.0,283777984.0,2948285922.96,2855.19699305,7.79,2148.0,68163917.6869
2018-01-08,1748.0,227863008.0,3733565239.3,2993.4478832,9.86,1873.0,73999755.9016
2018-01-09,1920.0,259024000.0,3928781411.55,2402.85569025,10.38,2078.0,73271667.0735
2018-01-10,1944.0,151608992.0,4646261802.59,2805.7809,12.27,1961.0,88120364.1925
2018-01-11,1867.0,200895008.0,4189718874.49,3273.2088174,11.07,1849.0,98603365.8836
2018-01-12,1592.0,114801000.0,3483379801.16,2300.0,9.2,1551.0,50640364.1701
2018-01-13,1510.0,107243000.0,3756979680.0,1905.39460845,9.92,1438.0,35919528.8592
2018-01-14,1402.0,106777000.0,3765712527.17,2142.4836301,9.91,1239.0,33558639.1625
2018-01-15,1432.0,95147400.0,4033919817.8,2125.7135,10.61,1296.0,53839153.7025
2018-01-16,1667.0,113491000.0,3758880317.43,2466.0715,9.89,1524.0,66167869.9851
2018-01-17,1591.0,106760000.0,2831115444.08,1921.1315,7.45,1530.0,50315781.3048
2018-01-18,1501.0,91459000.0,2851304416.46,2001.45,7.5,1430.0,40130817.2521
2018-01-19,1434.0,77194800.0,2987192710.03,2112.6865704,7.86,1328.0,54564365.36
2018-01-20,1664.0,118950000.0,3245929943.48,2472.9880924,8.54,1573.0,35314654.3028
2018-01-21,1526.0,79298200.0,3911543871.68,4630.5,10.29,1557.0,80483404.8293
2018-01-22,1256.0,85710096.0,3427048110.86,2937.38063166,9.02,1285.0,69941139.1462
2018-01-23,1287.0,87696600.0,3084407248.0,3448.564,8.12,1282.0,35847663.5176
