,activeaddresses,exchangevolume(usd),fees,marketcap(usd),price(usd),txcount,txvolume(usd)
2016-09-09,,1349.0,,0.0,0.181483,,
2016-09-10,,811.0,,0.0,0.558536,,
2016-09-11,,879.0,,0.0,0.390948,,
2016-09-12,,1116.0,,0.0,0.376312,,
2016-09-13,,3337.0,,0.0,0.374469,,
2016-09-14,,4129.0,,0.0,0.309516,,
2016-09-15,,1982.0,,0.0,0.325188,,
2016-09-16,,15105.0,,0.0,0.349726,,
2016-09-17,,21060.0,,0.0,0.388924,,
2016-09-18,,105159.0,,0.0,0.426591,,
2016-09-19,,1448.0,,0.0,0.384877,,
2016-09-20,,1171.0,,0.0,0.331291,,
2016-09-21,,156.0,,0.0,0.312539,,
2016-09-22,,54002.0,,0.0,0.303806,,
2016-09-23,,16845.0,,0.0,0.252745,,
2016-09-24,,21740.0,,0.0,0.243321,,
2016-09-25,,3075.0,,0.0,0.213843,,
2016-09-26,,9657.0,,0.0,0.199118,,
2016-09-27,,19806.0,,0.0,0.202473,,
2016-09-28,,6354.0,,0.0,0.197915,,
2016-09-29,,11050.0,,0.0,0.194845,,
2016-09-30,,2032.0,,0.0,0.191685,,
2016-10-01,,2748.0,,0.0,0.184979,,
2016-10-02,,4178.0,,0.0,0.202302,,
2016-10-03,,913.0,,0.0,0.177613,,
2016-10-04,,506.0,,0.0,0.178659,,
2016-10-05,,1864.0,,0.0,0.185765,,
2016-10-06,,2612.0,,0.0,0.289361,,
2016-10-07,,5785.0,,0.0,0.179898,,
2016-10-08,,31830.0,,0.0,0.202812,,
2016-10-09,,30052.0,,0.0,0.205045,,
2016-10-10,,11204.0,,0.0,0.186466,,
2016-10-11,,5949.0,,0.0,0.193114,,
2016-10-12,,12201.0,,0.0,0.193611,,
2016-10-13,,1318.0,,0.0,0.186072,,
2016-10-14,,2335.0,,0.0,0.1854,,
2016-10-15,,596.0,,0.0,0.191007,,
2016-10-16,,16019.0,,0.0,0.179883,,
2016-10-17,3.0,12989.0,0.0,0.0,0.175871,8.0,35174200.0
2016-10-18,827.0,406917.0,0.0,0.0,0.192736,1674.0,38252276.3365
2016-10-19,693.0,228476.0,0.0,0.0,0.197446,1470.0,12065845.8842
2016-10-20,450.0,286750.0,0.0,0.0,0.117083,962.0,1469537.88667
2016-10-21,322.0,269793.0,0.0,0.0,0.092487,823.0,713792.099172
2016-10-22,233.0,293121.0,0.0,0.0,0.080197,570.0,358433.193573
2016-10-23,151.0,107073.0,0.0,0.0,0.081487,317.0,259515.560276
2016-10-24,284.0,522611.0,0.0,0.0,0.081,787.0,560351.034
2016-10-25,1943.0,365986.0,0.0,4681050.0,0.093621,3067.0,1227515.11186
2016-10-26,515.0,494772.0,0.0,6785000.0,0.1357,1008.0,593876.2587
2016-10-27,287.0,169528.0,0.0,6480400.0,0.129608,580.0,433472.530312
2016-10-28,775.0,545958.0,0.0,6372350.0,0.127447,1106.0,270781.797914
2016-10-29,335.0,714101.0,0.0,7561850.0,0.151237,755.0,791696.808733
2016-10-30,217.0,377793.0,0.0,8647300.0,0.172946,395.0,188951.979354
2016-10-31,404.0,917488.0,0.0,9080500.0,0.18161,1068.0,826270.83539
2016-11-01,225.0,411699.0,0.0,11411600.0,0.228232,499.0,345922.797816
2016-11-02,198.0,242163.0,0.0,10732300.0,0.214646,402.0,172371.041008
2016-11-03,152.0,265799.0,0.0,9898100.0,0.197962,300.0,197232.312068
2016-11-04,241.0,123337.0,0.0,8678700.0,0.173574,399.0,402169.395834
2016-11-05,130.0,165265.0,0.0,8796700.0,0.175934,286.0,402037.163506
2016-11-06,83.0,52679.0,0.0,8040000.0,0.1608,182.0,52706.8632
2016-11-07,170.0,264007.0,0.0,8197850.0,0.163957,402.0,255787.184259
2016-11-08,131.0,64487.0,0.0,8653650.0,0.173073,206.0,59817.317187
2016-11-09,91.0,51101.0,0.0,8079950.0,0.161599,141.0,40458.087239
2016-11-10,116.0,226859.0,0.0,7967100.0,0.159342,232.0,155095.376358
2016-11-11,231.0,92296.0,0.0,8414650.0,0.168293,511.0,610554.213732
2016-11-12,126.0,38920.0,0.0,8630150.0,0.172603,255.0,94277.657233
2016-11-13,94.0,47661.0,0.0,8434950.0,0.168699,224.0,96582.707985
2016-11-14,188.0,161342.0,0.0,8517350.0,0.170347,384.0,196310.778699
2016-11-15,201.0,58217.0,0.0,9193150.0,0.183863,327.0,305721.696647
2016-11-16,104.0,52767.0,0.0,8693750.0,0.173875,198.0,126109.972625
2016-11-17,107.0,115600.0,0.0,8132700.0,0.162654,228.0,118943.665272
2016-11-18,127.0,170258.0,0.0,8663350.0,0.173267,248.0,114522.036519
2016-11-19,80.0,20977.0,0.0,8606750.0,0.172135,130.0,52057.41097
2016-11-20,44.0,6888.0,0.0,8496450.0,0.169929,61.0,196082.092674
2016-11-21,103.0,13977.0,0.0,8550000.0,0.171,198.0,53978.373
2016-11-22,72.0,30457.0,0.0,8673700.0,0.173474,120.0,27783.769314
2016-11-23,92.0,18866.0,0.0,8444150.0,0.168883,123.0,176604.161877
2016-11-24,105.0,252878.0,0.0,8350300.0,0.167006,216.0,160839.470456
2016-11-25,138.0,148809.0,0.0,8595150.0,0.171903,226.0,176554.007568
2016-11-26,99.0,53456.0,0.0,8730400.0,0.174608,234.0,171908.385712
2016-11-27,87.0,34618.0,0.0,8706700.0,0.174134,159.0,60997.921262
2016-11-28,112.0,92873.0,0.0,8653650.0,0.173073,198.0,179144.227767
2016-11-29,117.0,121979.0,0.0,8393050.0,0.167861,248.0,128670.995913
2016-11-30,97.0,63418.0,0.0,7498150.0,0.149963,223.0,99346.288536
2016-12-01,131.0,62769.0,0.0,7226100.0,0.144522,290.0,252746.143524
2016-12-02,349.0,69742.0,0.0,7005950.0,0.140119,475.0,7540480.30489
2016-12-03,83.0,121437.0,0.0,7099350.0,0.141987,202.0,159287.548002
2016-12-04,88.0,109462.0,0.0,7122200.0,0.142444,252.0,144118.001888
2016-12-05,95.0,71656.0,0.0,7363500.0,0.14727,220.0,323385.92217
2016-12-06,71.0,54376.0,0.0,6948000.0,0.13896,161.0,86372.11656
2016-12-07,69.0,51152.0,0.0,6809800.0,0.136196,152.0,100869.345324
2016-12-08,73.0,31065.0,0.0,6872400.0,0.137448,153.0,93770.186904
2016-12-09,78.0,54783.0,0.0,6720450.0,0.134409,197.0,155186.615265
2016-12-10,53.0,37027.0,0.0,6547600.0,0.130952,100.0,113257.76576
2016-12-11,40.0,41967.0,0.0,6267600.0,0.125352,69.0,16518.761208
2016-12-12,58.0,57019.0,0.0,6104100.0,0.122082,97.0,65057.986128
2016-12-13,81.0,30845.0,0.0,6651750.0,0.133035,138.0,76107.594045
2016-12-14,67.0,50948.0,0.0,6396500.0,0.12793,159.0,62124.47109
2016-12-15,70.0,38086.0,0.0,6050600.0,0.121012,179.0,75311.576176
2016-12-16,54.0,49515.0,0.0,5493450.0,0.109869,120.0,97371.291381
2016-12-17,44.0,62650.0,0.0,5722250.0,0.114445,96.0,56045.433175
2016-12-18,35.0,37746.0,0.0,5292100.0,0.105842,45.0,14624.71835
2016-12-19,60.0,55326.0,0.0,5763000.0,0.11526,112.0,56993.64954
2016-12-20,65.0,73913.0,0.0,6076800.0,0.121536,107.0,30881.811456
2016-12-21,169.0,635204.0,0.0,6043400.0,0.120868,473.0,153177.708552
2016-12-22,206.0,544880.0,0.0,8322050.0,0.166441,455.0,430119.162374
2016-12-23,106.0,187645.0,0.0,7752950.0,0.155059,281.0,205448.988407
2016-12-24,77.0,132934.0,0.0,6977250.0,0.139545,131.0,94366.74807
2016-12-25,72.0,239670.0,0.0,7210650.0,0.144213,144.0,53044.42566
2016-12-26,150.0,579250.0,0.0,7339250.0,0.146785,318.0,273321.88996
2016-12-27,66.0,265268.0,0.0,8330000.0,0.1666,115.0,59909.1934
2016-12-28,88.0,118030.0,0.0,7901600.0,0.158032,167.0,70579.935776
2016-12-29,77.0,100992.0,0.0,7534400.0,0.150688,172.0,101028.920288
2016-12-30,63.0,69464.0,0.0,7179950.0,0.143599,118.0,54793.357628
2016-12-31,47.0,61000.0,0.0,7376300.0,0.147526,101.0,48273.45772
2017-01-01,42.0,63512.0,0.0,7238150.0,0.144763,135.0,76241.315869
2017-01-02,55.0,75921.0,0.0,7092050.0,0.141841,135.0,60844.966406
2017-01-03,64.0,90544.0,0.0,7282250.0,0.145645,221.0,104977.12923
2017-01-04,85.0,94045.0,0.0,7014700.0,0.140294,267.0,253227.86412
2017-01-05,82.0,206224.0,0.0,6839850.0,0.136797,342.0,230441.523147
2017-01-06,84.0,54666.0,0.0,6554350.0,0.131087,241.0,113312.258235
2017-01-07,55.0,53818.0,0.0,6775250.0,0.135505,125.0,101296.22073
2017-01-08,53.0,69033.0,0.0,6416250.0,0.128325,102.0,35856.31485
2017-01-09,56.0,90000.0,0.0,6631500.0,0.13263,162.0,63902.19504
2017-01-10,98.0,126915.0,0.0,6188050.0,0.123761,211.0,170924.708207
2017-01-11,107.0,120522.0,0.0,6698500.0,0.13397,284.0,202100.17556
2017-01-12,71.0,59945.0,0.0,5756850.0,0.115137,146.0,70931.875905
2017-01-13,43.0,50365.0,0.0,6205300.0,0.124106,69.0,117954.313792
2017-01-14,58.0,9262.0,0.0,6066850.0,0.121337,109.0,91733.19874
2017-01-15,49.0,6954.0,0.0,6145200.0,0.122904,92.0,31593.825144
2017-01-16,49.0,5112.0,0.0,6186500.0,0.12373,100.0,95698.84477
2017-01-17,78.0,7960.0,0.0,5983750.0,0.119675,174.0,79277.147975
2017-01-18,38.0,7457.0,0.0,5840800.0,0.116816,78.0,23614.704848
2017-01-19,71.0,14984.0,0.0,6151750.0,0.123035,155.0,63089.39516
2017-01-20,74.0,16255.0,0.0,5829800.0,0.116596,206.0,61413.794908
2017-01-21,50.0,15335.0,0.0,5897750.0,0.117955,121.0,26322.483935
2017-01-22,51.0,6468.0,0.0,5815300.0,0.116306,101.0,41920.404192
2017-01-23,44.0,7175.0,0.0,5720800.0,0.114416,110.0,30651.931984
2017-01-24,45.0,7139.0,0.0,6428450.0,0.128569,81.0,32930.763677
2017-01-25,28.0,6427.0,0.0,6010600.0,0.120212,34.0,21234.24768
2017-01-26,73.0,7694.0,0.0,6215950.0,0.124319,154.0,268463.896844
2017-01-27,23.0,9238.0,0.0,6494700.0,0.129894,49.0,6768.12687
2017-01-28,37.0,7066.0,0.0,6516700.0,0.130334,75.0,17169.028154
2017-01-29,29.0,11695.0,0.0,6904850.0,0.138097,79.0,17929.409704
2017-01-30,55.0,9285.0,0.0,7057350.0,0.141147,109.0,121409.850402
2017-01-31,53.0,17416.0,0.0,7685650.0,0.153713,121.0,26797.863281
2017-02-01,40.0,4496.0,0.0,7351700.0,0.147034,82.0,14209.218726
2017-02-02,40.0,2973.0,0.0,7360300.0,0.147206,68.0,16394.479426
2017-02-03,52.0,9702.0,0.0,7282500.0,0.14565,117.0,52946.1054
2017-02-04,40.0,10217.0,0.0,6719250.0,0.134385,96.0,23625.68931
2017-02-05,41.0,2685.0,0.0,6797200.0,0.135944,86.0,13695.270448
2017-02-06,67.0,10498.0,0.0,6585850.0,0.131717,126.0,77673.383183
2017-02-07,52.0,5302.0,0.0,6348600.0,0.126972,109.0,40376.969028
2017-02-08,46.0,8268.0,0.0,6662200.0,0.133244,126.0,44988.903892
2017-02-09,58.0,10870.0,0.0,6484200.0,0.129684,142.0,83771.714112
2017-02-10,35.0,2605.0,0.0,6377000.0,0.12754,67.0,17451.2982
2017-02-11,32.0,743.0,0.0,6289400.0,0.125788,67.0,106396.647708
2017-02-12,22.0,3330.0,0.0,6274650.0,0.125493,39.0,7650.304266
2017-02-13,65.0,6977.0,0.0,6076500.0,0.12153,165.0,136741.54551
2017-02-14,47.0,6788.0,0.0,5916950.0,0.118339,89.0,50932.987261
2017-02-15,67.0,5690.0,0.0,5837200.0,0.116744,91.0,70212.526712
2017-02-16,63.0,10795.0,0.0,5636950.0,0.112739,127.0,25073.491817
2017-02-17,57.0,28259.0,0.0,6298600.0,0.125972,203.0,61963.863192
2017-02-18,33.0,13458.0,0.0,6145050.0,0.122901,78.0,59303.911134
2017-02-19,26.0,4321.0,0.0,6226100.0,0.124522,51.0,14970.408406
2017-02-20,36.0,10971.0,0.0,6150050.0,0.123001,72.0,26273.382603
2017-02-21,55.0,14370.0,0.0,6070000.0,0.1214,128.0,45592.984
2017-02-22,47.0,6903.0,0.0,6225750.0,0.124515,84.0,44638.37847
2017-02-23,45.0,6304.0,0.0,6097900.0,0.121958,86.0,27752.396606
2017-02-24,52.0,17386.0,0.0,5962150.0,0.119243,97.0,28527.814563
2017-02-25,35.0,9339.0,0.0,6043200.0,0.120864,77.0,28143.1824
2017-02-26,17.0,8433.0,0.0,5727650.0,0.114553,21.0,3277.704989
2017-02-27,51.0,8960.0,0.0,5761700.0,0.115234,95.0,18038.038956
2017-02-28,45.0,19659.0,0.0,5772100.0,0.115442,91.0,33848.056168
2017-03-01,45.0,12914.0,0.0,5872750.0,0.117455,89.0,24859.233295
2017-03-02,43.0,8963.0,0.0,6770400.0,0.135408,73.0,14486.760288
2017-03-03,30.0,9499.0,0.0,5963600.0,0.119272,59.0,39402.817192
2017-03-04,30.0,6235.0,0.0,6130100.0,0.122602,75.0,17257.089714
2017-03-05,20.0,4192.0,0.0,5991050.0,0.119821,31.0,12323.949313
2017-03-06,48.0,10659.0,0.0,6089100.0,0.121782,95.0,24707.619288
2017-03-07,28.0,8291.0,0.0,6172950.0,0.123459,54.0,11985.523179
2017-03-08,34.0,5536.0,0.0,6130100.0,0.122602,50.0,9884.663648
2017-03-09,29.0,21035.0,0.0,5813300.0,0.116266,52.0,11316.402312
2017-03-10,64.0,34319.0,0.0,6605350.0,0.132107,146.0,138960.050625
2017-03-11,73.0,32281.0,0.0,6570150.0,0.131403,216.0,69151.354362
2017-03-12,49.0,36588.0,0.0,7110850.0,0.142217,114.0,56591.841942
2017-03-13,68.0,23196.0,0.0,7039950.0,0.140799,124.0,52598.141631
2017-03-14,58.0,23746.0,0.0,6849300.0,0.136986,122.0,43781.41053
2017-03-15,42.0,16169.0,0.0,6684950.0,0.133699,103.0,31985.480265
2017-03-16,60.0,20678.0,0.0,6438650.0,0.128773,119.0,64740.239431
2017-03-17,69.0,63413.0,0.0,6566200.0,0.131324,157.0,58004.628884
2017-03-18,154.0,188985.0,0.0,7000300.0,0.140006,433.0,182327.153686
2017-03-19,84.0,68673.0,0.0,7950950.0,0.159019,208.0,74333.749588
2017-03-20,93.0,68539.0,0.0,7872200.0,0.157444,212.0,167135.780308
2017-03-21,84.0,234287.0,0.0,7698600.0,0.153972,196.0,68575.895388
2017-03-22,152.0,157814.0,0.0,8247550.0,0.164951,343.0,397470.548228
2017-03-23,102.0,38169.0,0.0,8659150.0,0.173183,195.0,356838.37601
2017-03-24,69.0,52184.0,0.0,8320600.0,0.166412,158.0,110831.22406
2017-03-25,49.0,47641.0,0.0,8347050.0,0.166941,91.0,31766.535126
2017-03-26,40.0,37656.0,0.0,8363350.0,0.167267,78.0,21433.258846
2017-03-27,94.0,201563.0,0.0,8058250.0,0.161165,294.0,196153.59917
2017-03-28,240.0,821674.0,0.0,9313850.0,0.186277,850.0,1832985.98419
2017-03-29,194.0,335567.0,0.0,11032500.0,0.22065,546.0,690123.0333
2017-03-30,129.0,504940.0,0.0,10623400.0,0.212468,612.0,668428.152424
2017-03-31,113.0,291529.0,0.0,10511800.0,0.210236,418.0,477478.752816
2017-04-01,74.0,109993.0,0.0,10180300.0,0.203606,195.0,129939.923958
2017-04-02,43.0,102369.0,0.0,10179200.0,0.203584,83.0,90657.176704
2017-04-03,67.0,104805.0,0.0,10290400.0,0.205808,124.0,52427.735728
2017-04-04,48.0,148096.0,0.0,9993700.0,0.199874,116.0,63098.023186
2017-04-05,67.0,102043.0,0.0,9254100.0,0.185082,119.0,47224.59771
2017-04-06,66.0,82505.0,0.0,9238350.0,0.184767,145.0,50470.399419
2017-04-07,69.0,81618.0,0.0,9393550.0,0.187871,99.0,241091.472622
2017-04-08,35.0,54654.0,0.0,9472800.0,0.189456,55.0,87277.6428
2017-04-09,35.0,97362.0,0.0,9483950.0,0.189679,60.0,29448.044108
2017-04-10,60.0,208420.0,0.0,9442100.0,0.188842,119.0,75985.866276
2017-04-11,79.0,257457.0,0.0,10451150.0,0.209023,280.0,159567.531131
2017-04-12,69.0,192252.0,0.0,9917850.0,0.198357,229.0,132897.801501
2017-04-13,87.0,147722.0,0.0,9698300.0,0.193966,235.0,648282.475568
2017-04-14,45.0,103138.0,0.0,9577000.0,0.19154,119.0,72415.14472
2017-04-15,56.0,76566.0,0.0,9649550.0,0.192991,156.0,224776.6177
2017-04-16,51.0,167886.0,0.0,9683600.0,0.193672,221.0,181843.095256
2017-04-17,110.0,331308.0,0.0,9579150.0,0.191583,329.0,2220956.3892
2017-04-18,83.0,348694.0,0.0,9595500.0,0.19191,202.0,950744.78538
2017-04-19,74.0,297302.0,0.0,9031100.0,0.180622,193.0,539068.707086
2017-04-20,96.0,222525.0,0.0,9476700.0,0.189534,231.0,789718.429488
2017-04-21,70.0,263127.0,0.0,9234250.0,0.184685,243.0,1197551.28333
2017-04-22,51.0,288119.0,0.0,8947150.0,0.178943,219.0,566876.571731
2017-04-23,70.0,175678.0,0.0,9034200.0,0.180684,179.0,170656.760736
2017-04-24,86.0,262706.0,0.0,8853850.0,0.177077,215.0,179646.210193
2017-04-25,108.0,241805.0,0.0,8680300.0,0.173606,254.0,518264.429346
2017-04-26,65.0,185400.0,0.0,9173750.0,0.183475,194.0,81019.99135
2017-04-27,112.0,327972.0,0.0,9219700.0,0.184394,234.0,165011.42469
2017-04-28,119.0,473689.0,0.0,10109700.0,0.202194,329.0,229190.94288
2017-04-29,145.0,960013.0,0.0,11480600.0,0.229612,383.0,294506.780336
2017-04-30,237.0,1631520.0,0.0,13586550.0,0.271731,694.0,419019.527778
2017-05-01,181.0,1142050.0,0.0,18084450.0,0.361689,598.0,1153922.09662
2017-05-02,126.0,588824.0,0.0,15957350.0,0.319147,283.0,454735.007215
2017-05-03,102.0,758237.0,0.0,15737300.0,0.314746,262.0,290651.564208
2017-05-04,255.0,2317450.0,0.0,17254800.0,0.345096,571.0,737371.79964
2017-05-05,255.0,2660100.0,0.0,24691650.0,0.493833,574.0,1276082.24999
2017-05-06,216.0,1341720.0,0.0,28642700.0,0.572854,534.0,874699.938264
2017-05-07,175.0,1249060.0,0.0,29263150.0,0.585263,374.0,905714.976705
2017-05-08,186.0,1025750.0,0.0,26515000.0,0.5303,467.0,647938.0399
2017-05-09,165.0,1076450.0,0.0,24806550.0,0.496131,432.0,1566505.84916
2017-05-10,150.0,843243.0,0.0,22463000.0,0.44926,340.0,273002.72272
2017-05-11,133.0,953152.0,0.0,25215700.0,0.504314,339.0,403608.041654
2017-05-12,80.0,548028.0,0.0,24043700.0,0.480874,235.0,181107.246754
2017-05-13,80.0,616908.0,0.0,24393650.0,0.487873,159.0,1743530.27927
2017-05-14,82.0,501693.0,0.0,24168600.0,0.483372,202.0,1206515.84688
2017-05-15,104.0,897219.0,0.0,23868200.0,0.477364,406.0,338380.426128
2017-05-16,102.0,637204.0,0.0,23728350.0,0.474567,276.0,162223.135878
2017-05-17,124.0,1328670.0,0.0,23214250.0,0.464285,335.0,210349.89067
2017-05-18,121.0,1201540.0,0.0,26671150.0,0.533423,277.0,134171.353767
2017-05-19,169.0,1884600.0,0.0,26987600.0,0.539752,373.0,216601.398096
2017-05-20,179.0,1476170.0,0.0,31907400.0,0.638148,522.0,150103.258116
2017-05-21,174.0,2621930.0,0.0,33271700.0,0.665434,477.0,245177.160998
2017-05-22,383.0,2331300.0,0.0,34100350.0,0.682007,874.0,6813157.17705
2017-05-23,329.0,3858760.0,0.0,36086300.0,0.721726,1066.0,2765510.40853
2017-05-24,538.0,22900400.0,0.0,43874287.3648,0.878954,1619.0,4635025.04427
2017-05-25,389.0,12458000.0,0.0,86692756.7568,1.74,1295.0,1597318.26
2017-05-26,547.0,6847940.0,0.0,55500000.0,1.11,913.0,583596.93
2017-05-27,228.0,7025920.0,0.0,40341200.0,0.806824,563.0,620030.527992
2017-05-28,184.0,5133830.0,0.0,49477850.0,0.989557,446.0,441383.983394
2017-05-29,140.0,2171000.0,0.0,46086350.0,0.921727,301.0,247052.331264
2017-05-30,193.0,5393720.0,0.0,48954711.548,0.975403,549.0,444593.564415
2017-05-31,144.0,3001020.0,0.0,50765796.1165,1.02,341.0,410773.38
2017-06-01,238.0,8061920.0,0.0,51397000.0,1.03,429.0,423883.11
2017-06-02,221.0,7157890.0,0.0,62589814.8148,1.25,466.0,720101.25
2017-06-03,108.0,4049740.0,0.0,67892063.4921,1.36,220.0,630490.56
2017-06-04,104.0,2572220.0,0.0,62311507.9365,1.25,222.0,360997.5
2017-06-05,151.0,3876920.0,0.0,63357621.0938,1.27,288.0,2192765.49
2017-06-06,149.0,5234170.0,0.0,63933611.9403,1.28,320.0,1532326.4
2017-06-07,178.0,2994510.0,0.0,66886414.0625,1.34,476.0,325917.48
2017-06-08,113.0,7118290.0,0.0,63393077.2059,1.27,263.0,235104.94
2017-06-09,261.0,9728020.0,0.0,68172412.9032,1.36,716.0,1259306.96
2017-06-10,334.0,17295300.0,0.0,76896416.6667,1.54,1145.0,2260279.56
2017-06-11,212.0,6479410.0,0.0,84496458.0838,1.69,467.0,600622.62
2017-06-12,677.0,7492490.0,0.0,83320834.4371,1.67,991.0,14918599.31
2017-06-13,261.0,10456500.0,0.0,74954005.5249,1.5,668.0,767160.0
2017-06-14,299.0,10497200.0,0.0,90556172.4138,1.81,1018.0,1804982.68
2017-06-15,194.0,9550940.0,0.0,87160803.3708,1.74,524.0,786739.26
2017-06-16,484.0,45782200.0,0.0,90067906.1372,1.8,1626.0,2591960.4
2017-06-17,989.0,82601000.0,0.0,139896861.702,2.8,5088.0,7105778.4
2017-06-18,856.0,61381000.0,0.0,189578177.757,3.79,3447.0,5279314.61
2017-06-19,1829.0,281340992.0,0.0,272958071.672,5.46,8204.0,36759930.48
2017-06-20,1673.0,126661000.0,0.0,589600215.0,11.79,6699.0,38069568.09
2017-06-21,1392.0,88374400.0,0.0,401869300.493,8.04,5495.0,13429035.12
2017-06-22,1385.0,115249000.0,0.0,507955348.703,10.16,5347.0,56640709.68
2017-06-23,1819.0,67033300.0,0.0,346044008.772,6.92,5961.0,14235028.2
2017-06-24,1744.0,33359500.0,0.0,343248645.238,6.87,5114.0,17277493.53
2017-06-25,1610.0,24890900.0,0.0,314356757.143,6.29,4694.0,26517243.62
2017-06-26,1546.0,27615900.0,0.0,297521518.987,5.95,5166.0,17145127.3
2017-06-27,1682.0,71029696.0,0.0,267666453.148,5.35,5489.0,14661605.45
2017-06-28,1826.0,72982304.0,0.0,348056892.601,6.96,5594.0,15568218.48
2017-06-29,1747.0,77050000.0,0.0,416965854.657,8.34,4801.0,10533178.14
2017-06-30,2357.0,43355500.0,0.0,485965484.536,9.72,5649.0,65503838.16
2017-07-01,1581.0,33128400.0,0.0,438471869.811,8.77,4422.0,10168639.6
2017-07-02,1715.0,47478700.0,0.0,397763656.79,7.96,5343.0,15225139.76
2017-07-03,1670.0,28820400.0,0.0,402797029.197,8.06,4535.0,9610373.24
2017-07-04,1670.0,15781600.0,0.0,411152143.959,8.22,3580.0,27644180.58
2017-07-05,1556.0,29368100.0,0.0,388516449.564,7.77,3642.0,6661873.68
2017-07-06,1355.0,17932500.0,0.0,398919589.286,7.98,3443.0,5553561.3
2017-07-07,1524.0,16409500.0,0.0,391584429.838,7.83,3608.0,7625699.64
2017-07-08,1467.0,24138500.0,0.0,339492708.725,6.79,3943.0,6033050.8
2017-07-09,1263.0,10422500.0,0.0,369743681.159,7.4,2882.0,3907126.0
2017-07-10,1417.0,11395300.0,0.0,345434108.624,6.91,3085.0,4510412.67
2017-07-11,1716.0,20182900.0,0.0,296307824.074,5.93,4060.0,6751512.55
2017-07-12,1486.0,23337300.0,0.0,265527631.222,5.31,3710.0,4583018.52
2017-07-13,1526.0,17824000.0,0.0,334215055.644,6.68,3888.0,12215255.08
